Parcel_ID,O_zone,D_zone,CEP,Network,Type
9914,4604,189,DPD,conventional,tour-based
9918,786,1044,DHL,conventional,tour-based
9918,1044,1008,DHL,conventional,consolidated
9918,1008,190,DHL,conventional,tour-based
9921,599,1008,DHL,conventional,tour-based
9921,1008,190,DHL,conventional,tour-based
9925,6990,1044,DHL,conventional,tour-based
9925,1044,1008,DHL,conventional,consolidated
9925,1008,190,DHL,conventional,tour-based
9929,290,1044,DHL,conventional,tour-based
9929,1044,1008,DHL,conventional,consolidated
9929,1008,190,DHL,conventional,tour-based
9947,520,2668,PostNL,conventional,tour-based
9947,2668,190,PostNL,conventional,tour-based
9963,402,2668,PostNL,conventional,tour-based
9963,2668,190,PostNL,conventional,tour-based
9964,317,2668,PostNL,conventional,tour-based
9964,2668,190,PostNL,conventional,tour-based
9970,7286,4604,DPD,conventional,tour-based
9970,4604,190,DPD,conventional,tour-based
9986,874,1008,DHL,conventional,tour-based
9986,1008,191,DHL,conventional,tour-based
10008,888,2668,PostNL,conventional,tour-based
10008,2668,191,PostNL,conventional,tour-based
10010,6778,2668,PostNL,conventional,tour-based
10010,2668,191,PostNL,conventional,tour-based
10017,6093,4178,PostNL,conventional,tour-based
10017,4178,2668,PostNL,conventional,consolidated
10017,2668,191,PostNL,conventional,tour-based
10024,89,4604,DPD,conventional,tour-based
10024,4604,191,DPD,conventional,tour-based
10040,440,2662,DHL,conventional,tour-based
10040,2662,1008,DHL,conventional,consolidated
10040,1008,192,DHL,conventional,tour-based
10057,5900,6955,PostNL,conventional,tour-based
10057,6955,2668,PostNL,conventional,consolidated
10057,2668,192,PostNL,conventional,tour-based
10061,972,2668,PostNL,conventional,tour-based
10061,2668,192,PostNL,conventional,tour-based
10086,697,2668,PostNL,conventional,tour-based
10086,2668,192,PostNL,conventional,tour-based
10133,6850,6767,DHL,conventional,tour-based
10133,6767,1008,DHL,conventional,consolidated
10133,1008,195,DHL,conventional,tour-based
10147,919,4604,DPD,conventional,tour-based
10147,4604,195,DPD,conventional,tour-based
10161,1033,2668,PostNL,conventional,tour-based
10161,2668,195,PostNL,conventional,tour-based
10162,7358,4178,PostNL,conventional,tour-based
10162,4178,2668,PostNL,conventional,consolidated
10162,2668,195,PostNL,conventional,tour-based
10182,224,2668,PostNL,conventional,tour-based
10182,2668,195,PostNL,conventional,tour-based
10195,559,2668,PostNL,conventional,tour-based
10195,2668,195,PostNL,conventional,tour-based
10253,473,1044,DHL,conventional,tour-based
10253,1044,1008,DHL,conventional,consolidated
10253,1008,197,DHL,conventional,tour-based
10265,631,4604,DPD,conventional,tour-based
10265,4604,197,DPD,conventional,tour-based
10273,707,2668,PostNL,conventional,tour-based
10273,2668,197,PostNL,conventional,tour-based
10295,277,2668,PostNL,conventional,tour-based
10295,2668,197,PostNL,conventional,tour-based
10297,951,2668,PostNL,conventional,tour-based
10297,2668,197,PostNL,conventional,tour-based
10302,562,2668,PostNL,conventional,tour-based
10302,2668,197,PostNL,conventional,tour-based
10309,6195,5514,GLS,conventional,tour-based
10309,5514,4604,GLS,conventional,consolidated
10309,4604,197,DPD,conventional,tour-based
10311,787,4604,DPD,conventional,tour-based
10311,4604,197,DPD,conventional,tour-based
10331,7318,5501,DHL,conventional,tour-based
10331,5501,1008,DHL,conventional,consolidated
10331,1008,198,DHL,conventional,tour-based
10354,206,2668,PostNL,conventional,tour-based
10354,2668,198,PostNL,conventional,tour-based
10364,3589,4178,PostNL,conventional,tour-based
10364,4178,2668,PostNL,conventional,consolidated
10364,2668,198,PostNL,conventional,tour-based
10366,7050,7399,PostNL,conventional,tour-based
10366,7399,2668,PostNL,conventional,consolidated
10366,2668,198,PostNL,conventional,tour-based
10374,6779,2668,PostNL,conventional,tour-based
10374,2668,198,PostNL,conventional,tour-based
10376,673,2668,PostNL,conventional,tour-based
10376,2668,198,PostNL,conventional,tour-based
10388,292,2668,PostNL,conventional,tour-based
10388,2668,198,PostNL,conventional,tour-based
10407,6944,6767,DHL,conventional,tour-based
10407,6767,1008,DHL,conventional,consolidated
10407,1008,199,DHL,conventional,tour-based
10409,506,1044,DHL,conventional,tour-based
10409,1044,1008,DHL,conventional,consolidated
10409,1008,199,DHL,conventional,tour-based
10448,4084,5501,DHL,conventional,tour-based
10448,5501,1008,DHL,conventional,consolidated
10448,1008,200,DHL,conventional,tour-based
10455,1049,1044,DHL,conventional,tour-based
10455,1044,1008,DHL,conventional,consolidated
10455,1008,200,DHL,conventional,tour-based
10468,7141,5501,DHL,conventional,tour-based
10468,5501,1008,DHL,conventional,consolidated
10468,1008,200,DHL,conventional,tour-based
10478,716,5514,GLS,conventional,tour-based
10478,5514,4604,GLS,conventional,consolidated
10478,4604,200,DPD,conventional,tour-based
10482,2441,4604,DPD,conventional,tour-based
10482,4604,200,DPD,conventional,tour-based
10498,7003,6955,PostNL,conventional,tour-based
10498,6955,2668,PostNL,conventional,consolidated
10498,2668,200,PostNL,conventional,tour-based
10500,605,2668,PostNL,conventional,tour-based
10500,2668,200,PostNL,conventional,tour-based
10501,366,2668,PostNL,conventional,tour-based
10501,2668,200,PostNL,conventional,tour-based
10506,292,2668,PostNL,conventional,tour-based
10506,2668,200,PostNL,conventional,tour-based
10518,2369,2668,PostNL,conventional,tour-based
10518,2668,200,PostNL,conventional,tour-based
10529,775,2668,PostNL,conventional,tour-based
10529,2668,200,PostNL,conventional,tour-based
10541,637,2668,PostNL,conventional,tour-based
10541,2668,200,PostNL,conventional,tour-based
10550,206,2668,PostNL,conventional,tour-based
10550,2668,200,PostNL,conventional,tour-based
10554,5369,4178,PostNL,conventional,tour-based
10554,4178,2668,PostNL,conventional,consolidated
10554,2668,200,PostNL,conventional,tour-based
10562,993,2668,PostNL,conventional,tour-based
10562,2668,200,PostNL,conventional,tour-based
10565,5953,4178,PostNL,conventional,tour-based
10565,4178,2668,PostNL,conventional,consolidated
10565,2668,200,PostNL,conventional,tour-based
10603,5937,5514,GLS,conventional,tour-based
10603,5514,4604,GLS,conventional,consolidated
10603,4604,201,DPD,conventional,tour-based
10605,7183,4137,FedEx,conventional,tour-based
10605,4137,4604,FedEx,conventional,consolidated
10605,4604,201,DPD,conventional,tour-based
10607,7114,4137,FedEx,conventional,tour-based
10607,4137,4604,FedEx,conventional,consolidated
10607,4604,201,DPD,conventional,tour-based
10625,280,2668,PostNL,conventional,tour-based
10625,2668,201,PostNL,conventional,tour-based
10626,5359,4178,PostNL,conventional,tour-based
10626,4178,2668,PostNL,conventional,consolidated
10626,2668,201,PostNL,conventional,tour-based
10632,6986,6955,PostNL,conventional,tour-based
10632,6955,2668,PostNL,conventional,consolidated
10632,2668,201,PostNL,conventional,tour-based
10633,4316,6955,PostNL,conventional,tour-based
10633,6955,2668,PostNL,conventional,consolidated
10633,2668,201,PostNL,conventional,tour-based
10645,7283,6955,PostNL,conventional,tour-based
10645,6955,2668,PostNL,conventional,consolidated
10645,2668,201,PostNL,conventional,tour-based
10690,7383,5501,DHL,conventional,tour-based
10690,5501,1008,DHL,conventional,consolidated
10690,1008,202,DHL,conventional,tour-based
10702,2341,4604,DPD,conventional,tour-based
10702,4604,202,DPD,conventional,tour-based
10707,7046,4137,FedEx,conventional,tour-based
10707,4137,4604,FedEx,conventional,consolidated
10707,4604,202,DPD,conventional,tour-based
10713,895,4604,DPD,conventional,tour-based
10713,4604,202,DPD,conventional,tour-based
10730,6126,4178,PostNL,conventional,tour-based
10730,4178,2668,PostNL,conventional,consolidated
10730,2668,202,PostNL,conventional,tour-based
10740,534,2668,PostNL,conventional,tour-based
10740,2668,202,PostNL,conventional,tour-based
10759,808,2668,PostNL,conventional,tour-based
10759,2668,202,PostNL,conventional,tour-based
10773,1068,4604,DPD,conventional,tour-based
10773,4604,202,DPD,conventional,tour-based
10797,1454,2668,PostNL,conventional,tour-based
10797,2668,203,PostNL,conventional,tour-based
10798,952,2668,PostNL,conventional,tour-based
10798,2668,203,PostNL,conventional,tour-based
10827,189,1008,DHL,conventional,tour-based
10827,1008,204,DHL,conventional,tour-based
10831,5479,5501,DHL,conventional,tour-based
10831,5501,1008,DHL,conventional,consolidated
10831,1008,204,DHL,conventional,tour-based
10864,480,2668,PostNL,conventional,tour-based
10864,2668,204,PostNL,conventional,tour-based
10894,5745,5501,DHL,conventional,tour-based
10894,5501,1008,DHL,conventional,consolidated
10894,1008,206,DHL,conventional,tour-based
10925,936,4604,DPD,conventional,tour-based
10925,4604,206,DPD,conventional,tour-based
10935,262,4604,DPD,conventional,tour-based
10935,4604,206,DPD,conventional,tour-based
10936,4985,5514,GLS,conventional,tour-based
10936,5514,4604,GLS,conventional,consolidated
10936,4604,206,DPD,conventional,tour-based
10958,276,2668,PostNL,conventional,tour-based
10958,2668,206,PostNL,conventional,tour-based
10960,7035,6955,PostNL,conventional,tour-based
10960,6955,2668,PostNL,conventional,consolidated
10960,2668,206,PostNL,conventional,tour-based
10964,46,2668,PostNL,conventional,tour-based
10964,2668,206,PostNL,conventional,tour-based
10965,304,2668,PostNL,conventional,tour-based
10965,2668,206,PostNL,conventional,tour-based
10988,6252,4178,PostNL,conventional,tour-based
10988,4178,2668,PostNL,conventional,consolidated
10988,2668,206,PostNL,conventional,tour-based
11018,140,1008,DHL,conventional,tour-based
11018,1008,207,DHL,conventional,tour-based
11027,672,1044,DHL,conventional,tour-based
11027,1044,1008,DHL,conventional,consolidated
11027,1008,207,DHL,conventional,tour-based
11030,713,2662,DHL,conventional,tour-based
11030,2662,1008,DHL,conventional,consolidated
11030,1008,207,DHL,conventional,tour-based
11063,3461,2668,PostNL,conventional,tour-based
11063,2668,207,PostNL,conventional,tour-based
11066,5762,4178,PostNL,conventional,tour-based
11066,4178,2668,PostNL,conventional,consolidated
11066,2668,207,PostNL,conventional,tour-based
11084,961,2668,PostNL,conventional,tour-based
11084,2668,207,PostNL,conventional,tour-based
11089,6182,5514,GLS,conventional,tour-based
11089,5514,4604,GLS,conventional,consolidated
11089,4604,207,DPD,conventional,tour-based
11102,736,2662,DHL,conventional,tour-based
11102,2662,1008,DHL,conventional,consolidated
11102,1008,208,DHL,conventional,tour-based
11112,698,1044,DHL,conventional,tour-based
11112,1044,1008,DHL,conventional,consolidated
11112,1008,208,DHL,conventional,tour-based
11134,83,1008,DHL,conventional,tour-based
11134,1008,208,DHL,conventional,tour-based
11139,7324,7366,GLS,conventional,tour-based
11139,7366,4604,GLS,conventional,consolidated
11139,4604,208,DPD,conventional,tour-based
11154,743,5514,GLS,conventional,tour-based
11154,5514,4604,GLS,conventional,consolidated
11154,4604,208,DPD,conventional,tour-based
11158,1635,4604,DPD,conventional,tour-based
11158,4604,208,DPD,conventional,tour-based
11256,290,2668,PostNL,conventional,tour-based
11256,2668,208,PostNL,conventional,tour-based
11258,2367,2668,PostNL,conventional,tour-based
11258,2668,208,PostNL,conventional,tour-based
11275,7386,7366,GLS,conventional,tour-based
11275,7366,4604,GLS,conventional,consolidated
11275,4604,208,DPD,conventional,tour-based
11280,6204,5501,DHL,conventional,tour-based
11280,5501,1008,DHL,conventional,consolidated
11280,1008,209,DHL,conventional,tour-based
11287,2518,1044,DHL,conventional,tour-based
11287,1044,1008,DHL,conventional,consolidated
11287,1008,209,DHL,conventional,tour-based
11293,4379,5501,DHL,conventional,tour-based
11293,5501,1008,DHL,conventional,consolidated
11293,1008,209,DHL,conventional,tour-based
11297,154,1008,DHL,conventional,tour-based
11297,1008,209,DHL,conventional,tour-based
11299,2376,1044,DHL,conventional,tour-based
11299,1044,1008,DHL,conventional,consolidated
11299,1008,209,DHL,conventional,tour-based
11301,2330,1044,DHL,conventional,tour-based
11301,1044,1008,DHL,conventional,consolidated
11301,1008,209,DHL,conventional,tour-based
11310,468,4604,DPD,conventional,tour-based
11310,4604,209,DPD,conventional,tour-based
11313,7044,4137,FedEx,conventional,tour-based
11313,4137,4604,FedEx,conventional,consolidated
11313,4604,209,DPD,conventional,tour-based
11317,861,4604,DPD,conventional,tour-based
11317,4604,209,DPD,conventional,tour-based
11352,612,2668,PostNL,conventional,tour-based
11352,2668,209,PostNL,conventional,tour-based
11365,7379,7399,PostNL,conventional,tour-based
11365,7399,2668,PostNL,conventional,consolidated
11365,2668,209,PostNL,conventional,tour-based
11367,301,2668,PostNL,conventional,tour-based
11367,2668,209,PostNL,conventional,tour-based
11379,502,2668,PostNL,conventional,tour-based
11379,2668,209,PostNL,conventional,tour-based
11381,1375,4604,DPD,conventional,tour-based
11381,4604,209,DPD,conventional,tour-based
11385,485,4604,DPD,conventional,tour-based
11385,4604,209,DPD,conventional,tour-based
11399,4982,5501,DHL,conventional,tour-based
11399,5501,1008,DHL,conventional,consolidated
11399,1008,210,DHL,conventional,tour-based
11410,6878,6767,DHL,conventional,tour-based
11410,6767,1008,DHL,conventional,consolidated
11410,1008,210,DHL,conventional,tour-based
11424,439,2662,DHL,conventional,tour-based
11424,2662,1008,DHL,conventional,consolidated
11424,1008,210,DHL,conventional,tour-based
11426,787,1044,DHL,conventional,tour-based
11426,1044,1008,DHL,conventional,consolidated
11426,1008,210,DHL,conventional,tour-based
11440,6703,4604,DPD,conventional,tour-based
11440,4604,210,DPD,conventional,tour-based
11469,253,4604,DPD,conventional,tour-based
11469,4604,210,DPD,conventional,tour-based
11494,6175,4178,PostNL,conventional,tour-based
11494,4178,2668,PostNL,conventional,consolidated
11494,2668,210,PostNL,conventional,tour-based
11519,3807,4178,PostNL,conventional,tour-based
11519,4178,2668,PostNL,conventional,consolidated
11519,2668,210,PostNL,conventional,tour-based
11530,5749,4178,PostNL,conventional,tour-based
11530,4178,2668,PostNL,conventional,consolidated
11530,2668,210,PostNL,conventional,tour-based
11538,35,2668,PostNL,conventional,tour-based
11538,2668,210,PostNL,conventional,tour-based
11550,2589,2668,PostNL,conventional,tour-based
11550,2668,210,PostNL,conventional,tour-based
11558,7254,2668,PostNL,conventional,tour-based
11558,2668,210,PostNL,conventional,tour-based
11562,763,2668,PostNL,conventional,tour-based
11562,2668,210,PostNL,conventional,tour-based
11567,7000,6955,PostNL,conventional,tour-based
11567,6955,2668,PostNL,conventional,consolidated
11567,2668,210,PostNL,conventional,tour-based
11574,259,2668,PostNL,conventional,tour-based
11574,2668,210,PostNL,conventional,tour-based
11581,109,4604,DPD,conventional,tour-based
11581,4604,210,DPD,conventional,tour-based
11582,5012,3362,UPS,conventional,tour-based
11582,3362,4604,UPS,conventional,consolidated
11582,4604,210,DPD,conventional,tour-based
11585,361,5514,GLS,conventional,tour-based
11585,5514,4604,GLS,conventional,consolidated
11585,4604,210,DPD,conventional,tour-based
11602,6607,2662,DHL,conventional,tour-based
11602,2662,1008,DHL,conventional,consolidated
11602,1008,211,DHL,conventional,tour-based
11609,3430,3362,UPS,conventional,tour-based
11609,3362,4604,UPS,conventional,consolidated
11609,4604,211,DPD,conventional,tour-based
11616,3465,2668,PostNL,conventional,tour-based
11616,2668,211,PostNL,conventional,tour-based
11652,607,4604,DPD,conventional,tour-based
11652,4604,212,DPD,conventional,tour-based
11671,3969,4178,PostNL,conventional,tour-based
11671,4178,2668,PostNL,conventional,consolidated
11671,2668,212,PostNL,conventional,tour-based
11684,267,2668,PostNL,conventional,tour-based
11684,2668,212,PostNL,conventional,tour-based
11698,6187,5514,GLS,conventional,tour-based
11698,5514,4604,GLS,conventional,consolidated
11698,4604,212,DPD,conventional,tour-based
11709,5481,5501,DHL,conventional,tour-based
11709,5501,1008,DHL,conventional,consolidated
11709,1008,213,DHL,conventional,tour-based
11728,544,1044,DHL,conventional,tour-based
11728,1044,1008,DHL,conventional,consolidated
11728,1008,213,DHL,conventional,tour-based
11733,6460,3362,UPS,conventional,tour-based
11733,3362,4604,UPS,conventional,consolidated
11733,4604,213,DPD,conventional,tour-based
11735,4365,4604,DPD,conventional,tour-based
11735,4604,213,DPD,conventional,tour-based
11765,469,2668,PostNL,conventional,tour-based
11765,2668,213,PostNL,conventional,tour-based
11768,330,2668,PostNL,conventional,tour-based
11768,2668,213,PostNL,conventional,tour-based
11779,1052,2668,PostNL,conventional,tour-based
11779,2668,213,PostNL,conventional,tour-based
11785,69,2668,PostNL,conventional,tour-based
11785,2668,213,PostNL,conventional,tour-based
11833,6227,5514,GLS,conventional,tour-based
